Gender,Age,Dependents,Education,Annual_Income,Monthly_Expenses,Credit_Score,Existing_Loans,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Loan_Amount_Requested,Loan_Term,Interest_Rate,Loan_Type,Co_Applicant,Bank_Account_History,Transaction_Frequency,Loan_Approval_Status,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Expense_to_Income_Ratio,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Employment_Status_Employed,Employment_Status_Self-Employed,Employment_Status_Unemployed,Occupation_Type_Business,Occupation_Type_Freelancer,Occupation_Type_Professional,Occupation_Type_Salaried,Residential_Status_Other,Residential_Status_Own,Residential_Status_Rent,City_Town_Rural,City_Town_Suburban,City_Town_Urban,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Loan_Purpose_Vehicle
1,-0.0826888884100226,0,2,-1.7672053911977337,1.6145631848966702,-1.1568871452658147,0,1.340175579103264,-1.035614970296595,1,-1.702034341277543,1.4680806897929015,-0.1878943924706353,0,0,0.1726870216426281,-0.8363638961739132,0,0.3330929206943687,1.4040581759763753,5.952940031976955,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0,0.10842706142313,3,0,-0.5757889662304659,0.3804491276950842,0.6619898506331756,0,0.3821493846954593,0.9734298283661298,1,-0.1312571412245486,-0.5621645015355654,0.3304396023301831,1,1,0.1726870216426281,0.2729074053505308,1,0.7222853290103498,0.8555846911793584,0.2987397470503385,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
0,-0.94271066265921,2,1,-0.2853395698999192,-0.0679688005313831,0.6244872321610315,1,-0.8394155665164048,-1.4857887545416184,0,-0.0060173425804421,0.9185406380047452,-0.0974873003542137,0,0,0.520792352911688,1.5208376195655302,1,-0.9938269152555452,0.368176516751658,-0.1651361664158277,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
0,-0.2738048382431753,2,1,-0.2354522615374099,0.9392349797363276,0.8682542522299684,0,0.3924910425210597,0.7009015451347196,0,0.0917188140084879,1.2238406667759432,0.553443762884024,0,1,-0.5235236408954915,-1.529658459626691,0,0.2642475053063204,0.4279894038861986,0.3388846209590065,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
0,-1.0382686375757864,2,2,-1.539045142513979,-1.734292909035588,-2.294466572254187,0,-0.4166569234577988,0.9554228769963288,0,-1.7392379285218216,1.5902007013013808,1.5750439037995916,1,0,-1.2197343034336112,-0.4203871581022466,0,2.931979564650672,-0.3418159001339466,-0.7373534888291626,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
1,-0.6560367379094809,1,0,-0.9044517048252242,-0.1019281617051603,0.9870125440584248,1,0.9224836543082072,1.0138300397727344,0,-0.1312571412245486,-0.7453445187982842,1.665450995916013,1,0,-0.1754183096264317,0.6888841434221973,1,1.1823250966830907,1.9992723747649523,0.286085377809302,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,2.21070250958781,1,1,-0.7983221952841059,0.8342696815628344,-2.08195173424537,2,-1.4671333744005013,-0.5006007420977023,1,0.011663570169314,0.4147955905322684,-0.1155687187774983,1,0,0.8688976841807479,0.5502252307316418,1,-0.1700270042081157,1.9093704534519005,0.8516399054795211,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0.2039850363397064,3,0,1.8365227477364612,0.3920261826406901,0.2619619202636382,0,-0.3414890346985688,1.293745790232781,0,0.5266201540059636,0.4911205977250679,1.2586190813921148,0,1,0.1726870216426281,0.2729074053505308,1,-0.2590303113506728,-1.464477173461407,-0.6055424507985179,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0,0.6817749109225884,0,0,1.554331912554591,1.7349645563309712,0.2869636659117343,0,-0.2627119767653037,-0.8533523022650846,0,1.8249393999498675,-1.3101495720250007,1.505731799843668,0,0,0.8688976841807479,1.6594965322560855,1,-0.864736143378875,-0.0740457527078334,-0.1751474673469776,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,-0.6560367379094809,3,0,1.8324634549684684,-1.3005392504068882,1.055767344590689,2,0.3155185691748122,-0.9789392451519012,0,0.5904678944911944,0.6743006149877867,0.0652454654553459,0,0,0.520792352911688,0.2729074053505308,1,-0.9194917583367006,-1.4069533305758035,-1.0543555356980143,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,-1.0382686375757864,3,1,-0.6439570896102135,1.5682549651142466,-1.0756314719095026,2,-1.3841224833976953,-1.4572777482061003,0,0.2639849292022933,1.1475156595831435,-0.30241004248477,0,0,-0.5235236408954915,0.8275430561127528,0,-0.9429452012267184,1.8927382988194617,1.137835121396186,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,-0.4649207880763281,2,2,0.9102761234480312,0.6104466192811209,0.474476758272455,1,0.6527676656485877,1.6110605935377984,0,0.3135897121946648,-0.3179244785186069,0.6950815405330851,1,1,0.8688976841807479,-1.3909995469361351,1,0.1099645831818209,-0.9372416900463468,-0.3411022378332693,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.8471526877426336,3,0,-0.5356159653886023,1.237922997332959,0.8307516337578242,0,0.9155429443581398,-1.355815502987799,0,-0.1312571412245486,0.5674456049178674,0.7794614931750786,1,0,0.520792352911688,-0.6977049834833576,0,-0.8863836079215894,0.7443643089613515,0.7902938898100519,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1,-0.178246863326599,2,1,-0.8273811324784295,-1.2642644782439898,0.9745116712343768,0,0.8477322081459812,0.0024396045022491,0,-0.1312571412245486,-1.6307146022347585,-0.4018578438128341,1,0,1.5651083467188676,0.6888841434221973,0,0.2523268375499155,1.6864745455833696,-0.644700840857943,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
1,-0.3693628131597518,1,0,-0.4625766906872629,-0.0394120649988886,0.2182088653794701,1,1.5661650950774588,-1.5623182978632724,0,-0.118242024894867,1.4986106926700216,-1.1853859754884906,0,0,0.520792352911688,0.1342484926599753,1,-1.0297120347070272,0.5792264050402135,-0.0437733530803269,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0,-0.5604787629929044,1,0,0.3648471510424369,-0.6051441500074956,0.6307376685730556,2,1.3498231659338575,0.3696198116005615,0,0.4975203184386565,0.1858205689538698,-0.3235050306452685,1,1,-1.2197343034336112,-0.4203871581022466,1,-0.1956413748347456,-0.0473470507984984,-0.6512922322077379,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,0.0128690865065537,1,1,0.8940389523760583,0.2700812038803082,0.2869636659117343,1,1.6557002534333285,-0.7906742599971237,1,1.4683743261631172,-0.3942494857114065,-1.0015582215184329,1,0,-0.5235236408954915,0.8275430561127528,1,-0.7854250840306519,0.3603949903092901,-0.453038005575662,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,2.592934409254116,0,1,-0.6560789776691173,-0.1096461983355642,-1.8381847141764327,1,0.0366408433811036,1.6490367922600069,0,-1.7285557104021774,0.8727456336890654,-0.9292325478252952,1,1,-1.567839634702671,-0.2817282454116911,1,1.2980853361581397,-2.3106063055327684,0.051171719009979,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
0,-0.4649207880763281,0,2,1.536862956090951,0.1496798324460072,0.8682542522299684,2,-1.678477992380054,1.407097240522169,0,0.6028690902392873,-0.9132595346224432,-1.345105171560836,1,1,-1.2197343034336112,-1.2523406342455796,1,-0.1555976505186869,-1.187080532488905,-0.6232749307323673,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,-0.2738048382431753,1,1,-0.8310484935308923,1.1877557592353336,-0.675603541539965,0,-1.6149010892374365,1.250690707790885,0,-0.3246421244250072,1.2085756653373834,0.4539959615559598,1,1,-0.8716289721645514,1.5208376195655302,0,1.2600358716402174,1.2406762370554496,1.1572520492905325,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1,-0.0826888884100226,3,2,1.446858637131654,1.3629551907455024,0.3682193392680466,1,0.0485788644952196,-0.2258793045327908,0,0.4924861696696287,0.9185406380047452,1.463541823522671,1,0,-0.5235236408954915,-1.529658459626691,1,-0.6558055608135589,-1.2215135166887785,-0.2528587898861547,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,2.401818459420963,2,0,-1.3187515232633698,-1.5575498701993384,-0.8256140154285416,2,0.7832530127098549,1.1244111898513836,0,-0.9137603145175788,0.3690005862165886,1.61120674064616,1,1,1.5651083467188676,0.4115663180410863,0,2.255008018743585,1.7398286104555916,-0.6609749677120551,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True
0,-1.1338266124923626,3,2,-0.8838472946373416,-1.2511438159723032,-0.6130991774197249,2,-0.659651178809659,0.8371079721627009,0,-1.6529206947504425,-1.6765096065504383,-1.1944266847001328,1,1,0.8688976841807479,-1.3909995469361351,1,1.0021508409220807,-1.8380355545779767,-0.610384953976268,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0.2995430112562828,0,0,-1.4846226243003324,-0.1883701719656842,-2.088202170657394,2,-0.4303995291589323,1.3378397352537037,1,-1.952513938565756,-1.4627995864105996,1.4394332656249584,0,1,-0.8716289721645514,-1.3909995469361351,0,3.215823063293446,-1.4782881857345165,1.2309766728138036,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
0,0.586216936006012,0,2,-0.7667996873064485,0.1041434163266241,0.9245081799381846,1,1.5513119757843146,0.8302976508113019,0,-0.1312571412245486,0.7658906236191462,-0.9985446517812184,0,0,1.2170030154498075,-0.9750228088644686,1,0.8376766719160401,1.4621119782175038,0.2948741826105138,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0.0128690865065537,2,0,-0.345753044336673,0.8774906866930963,0.8245011973458003,0,0.2357004047490369,0.9213712702393336,0,-0.0417475204289078,0.4147955905322684,-1.1522367083791358,0,1,-0.5235236408954915,0.9662019688033084,1,0.4760218960326378,0.4404420425872166,0.3936865215598019,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
0,0.0128690865065537,3,2,1.7178234281758331,-0.4708503126384674,0.4119723941522147,1,-0.6931748078684845,1.5669666485168756,0,1.6058925364389989,0.9338056394433052,-1.4174308452539734,0,0,-0.1754183096264317,1.6594965322560855,1,-0.1515715208714197,-0.4316102344822029,-0.8216518499744857,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0.3951009861728592,0,2,-0.3803270206709597,1.474094918223319,0.7369950875774639,1,0.3827740485909654,-0.3701657738420931,1,-0.0946674745618587,-0.8216695259910838,0.224964661527691,1,1,-0.8716289721645514,1.5208376195655302,1,-0.2956659326139808,0.4243329637318281,0.7603905549998855,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1,1.1595647855054705,2,1,-0.7450754722170505,1.3390292771912504,-0.913120125196878,0,0.8679296741006773,0.7366845895234265,1,-0.6727350941858325,-0.9895845418152428,0.2520867891626176,0,0,0.8688976841807479,0.6888841434221973,0,0.7395079251218438,0.1673434845516703,1.1313865948748545,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,-0.0826888884100226,1,1,-0.5438185362922023,0.6999758441938063,0.8995064342900885,1,-0.6333458880989035,-1.5843652703737336,0,-0.1312571412245486,-0.5774295029741253,-0.9292325478252952,1,1,1.5651083467188676,-0.1430693327211356,1,-1.0397188867725082,0.7666692321029738,0.4678793631896955,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1,-1.1338266124923626,3,1,1.3966913775437657,-0.3736030510953781,1.030765598942593,0,-0.942693330573408,1.130528936150098,0,-0.1248723671760255,0.6437706121106669,1.083832036633699,0,1,1.2170030154498075,0.5502252307316418,0,-0.2086103513345799,-1.7753013931851631,-0.7540950067002138,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-1.229384587408939,2,2,-0.473662759212265,-1.0983266906903058,-1.1193845267936706,1,1.3687713040975418,0.1304505600734621,0,0.5972210208886707,1.2391056682145032,-0.6489705622643874,0,1,-1.2197343034336112,1.382178706874975,0,0.0721182998201548,1.983111814565777,-0.6651160527757325,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1.5417966851717757,2,0,-0.8702976553290057,1.192386581213576,-1.0818819083215263,0,-1.124331709966672,-1.0262652070853524,1,-0.2660741009414397,0.7658906236191462,1.2495783721804727,1,0,0.8688976841807479,1.382178706874975,0,-0.5568661330930738,1.527387796501248,1.2256203404869124,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1,2.592934409254116,3,0,-0.5531969023423935,1.4810411511906825,-1.5631655120473762,1,-1.2037334317954431,1.6289521157321518,0,-0.8560517798482354,0.628505610672107,-0.8569068741321576,0,1,-0.1754183096264317,-0.9750228088644686,0,1.144179614177522,-0.6634143736978136,0.9613415133539918,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1,1.637354660088352,3,1,-0.3952764161061898,1.37761946034327,-1.3131480555664157,2,-0.9621967255330972,-1.546273642476078,0,-1.3081428961301964,1.4833456912314615,-1.0347074886277874,0,1,0.1726870216426281,1.382178706874975,0,-1.0234408598024671,-1.7800694068463627,0.7210494675227858,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
0,0.4906589610894356,0,0,1.8382584453338104,-1.181681486298668,0.6057359229249595,0,-0.2886702319785558,0.6621173421843791,0,1.4471326740401462,-0.150009462694448,-0.4229528319733326,1,0,0.520792352911688,1.382178706874975,1,-0.4429347087460528,-0.6748763728638527,-1.0231387271429606,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,0.3951009861728592,2,1,0.3229944428483003,1.16074263102892,0.3307167207959025,1,0.4429500038580498,0.7211016508380219,0,-0.0039300126030403,-1.4933295892877194,1.2947819182386835,1,1,1.2170030154498075,1.382178706874975,1,-0.0205846022842245,-0.6588554556165278,0.0931970393585168,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1,-0.8471526877426336,0,1,0.9565240658806154,0.200618874206673,0.9370090527622328,0,-0.7375259444494152,1.53337675846167,1,0.2908746506758808,0.949070640881865,1.3038226274503255,1,1,0.1726870216426281,-0.4203871581022466,1,0.0638464551601526,-1.0069056434877528,-0.4919121471628879,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
0,0.10842706142313,2,0,1.344760425235991,0.9662481079427412,0.9432594891742566,0,-1.7260912626375164,-0.9747837948357934,0,-0.0812840058832238,1.6817907099327405,-0.1336501372007823,0,1,0.520792352911688,-1.668317372317246,1,-0.8892088091863266,-1.6995172217482395,-0.3439033561444223,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False
1,-1.0382686375757864,3,1,0.0912228233571585,-0.7286327360939582,0.3869706485041186,1,-1.6260062251575444,1.5281824455665352,0,0.2702469191344986,0.7353606207420263,0.8698685852915008,1,1,-1.2197343034336112,-0.8363638961739132,1,0.4889735886382949,0.0777557839532105,-0.6376889985946759,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1,-0.2738048382431753,3,1,1.18667196826456,-1.0906086540599018,0.7994994516977042,2,1.2159368709970573,1.0241032363875566,0,0.1243793889490098,-0.3484544813957267,0.3726295786511802,1,0,1.2170030154498075,0.2729074053505308,1,-0.1899066568199339,-1.3808134848411,-0.9485064772734854,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
